ID,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Mock_1,Mock_2,Mock_3,Flg22_SynCom33_1,Flg22_SynCom33_2,Flg22_SynCom33_3,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,cl
AT3G59770.3,SAC9,3,22079033,22086149,-,7116,protein_coding,SacI homology domain-containing protein / WW domain-containing protein [Source:UniProtKB/TrEMBL;Acc:F4J9G0],3.358659966202284,7.048314953667429,0.9647332386523773,0,1.0734075851791522,8.56108369051935,0.5587080907792454,0.8461312352443102,1.4160800456995235,7
AT5G24900.2,CYP714A2,5,8563800,8565929,-,2129,protein_coding,Cytochrome P450 714A2 [Source:UniProtKB/Swiss-Prot;Acc:Q6NKZ8],0,3.0615633034164684,3.7411578028875074,4.692230796397376,4.596479490847074,2.7242977287849475,0.1014421921307183,0.4071926248854665,1.4139700651082014,7
AT1G56250.1,VBF,1,21061522,21063047,-,1525,protein_coding,F-box protein VBF [Source:UniProtKB/Swiss-Prot;Acc:Q9C7K0],3.652181693117092,2.7030067463217295,3.257813758397973,4.369807068695123,4.458353262249909,4.764073442307313,0.0043790595323879595,0.06349261308465803,1.4071057843661783,7
AT5G62790.2,DXR,5,25214257,25217421,-,3164,protein_coding,1-deoxy-D-xylulose 5-phosphate reductoisomerase [Source:UniProtKB/TrEMBL;Acc:F4K7T6],0,3.473079788099641,3.106619824651406,3.3673263473051054,4.041030209578627,4.550502994795874,0.3947330410551352,0.7458279615213422,1.4056056264138455,7
AT1G50730.1,,1,18795210,18802189,+,6979,protein_coding,unknown protein; Has 218 Blast hits to 209 proteins in 78 species: Archae - 0; Bacteria - 0; Metazoa - 141; Fungi - 2; Plants - 33; Viruses - 0; Other Eukaryotes - 42 (source: NCBI BLink). [Source:TAIR;Acc:AT1G50730],3.1859680805462256,0,2.746359132553953,4.047259193246851,2.705312230842695,3.9959993832693073,0.2627267443037302,0.6334770250718101,1.4015946318883186,7
AT3G06210.2,,3,1880011,1883491,+,3480,protein_coding,ARM repeat superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q9M8J7],5.698171560053032,3.5877432418836714,0,6.219592958233796,5.599588989817443,5.3967128740242565,0.18711014575349103,0.5458377578019908,1.3970798239168862,7
AT1G61990.1,,1,22911159,22913122,+,1963,protein_coding,At1g61990/F8K4_18 [Source:UniProtKB/TrEMBL;Acc:O80704],4.593633859566178,5.2381692849912795,0,5.4066999417935016,4.529068802391353,6.547486100894312,0.3457520493358284,0.7073563736158404,1.3824125313307665,7
AT3G44510.1,,3,16108100,16111316,-,3216,protein_coding,Alpha/beta-Hydrolases superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4J341],5.850611506839511,5.661184750087037,0,6.679212103939509,6.923379572189449,5.737279153376448,0.285189701105076,0.654917951914117,1.3679611964117018,7
AT3G54150.2,,3,20051055,20052817,-,1762,protein_coding,Embryonic abundant protein-like [Source:UniProtKB/TrEMBL;Acc:Q9M389],4.448254655523664,5.306737305398032,0,6.093999561709965,5.34902296702491,5.54849243333342,0.2630587713560049,0.6336149895136642,1.3630613411407198,7
AT2G33020.1,AtRLP24,2,14013797,14016516,-,2719,protein_coding,Receptor like protein 24 [Source:UniProtKB/Swiss-Prot;Acc:O49329],2.7625979464845534,3.0615633034164684,2.52569632892835,4.507535901196622,3.716812934722182,3.7171555305973403,0.06425824286534898,0.3202428781435505,1.3604066029522068,7
AT4G38510.4,,4,18010812,18015130,-,4318,protein_coding,"ATPase, V1 complex, subunit B protein [Source:UniProtKB/TrEMBL;Acc:F4JTQ0]",6.651369685661841,6.7974218382814175,5.952076481091294,7.581469376531424,6.047876035861479,8.779354144420262,0.1849986421466436,0.5438147553873002,1.3590963088615127,7
AT5G08170.1,AIH,5,2628300,2631295,-,2995,protein_coding,Agmatine deiminase [Source:UniProtKB/Swiss-Prot;Acc:Q8GWW7],4.846675056471126,4.968720588965021,3.106619824651406,6.259139907272112,5.784386250855888,5.297336846510918,0.008456086811350523,0.09806580054474753,1.3576995321352425,7
AT5G40540.4,,5,16236981,16239601,+,2620,protein_coding,Protein kinase ATN1 [Source:UniProtKB/TrEMBL;Acc:Q9FM43],2.989757764903248,3.0615633034164675,2.7463591325539527,3.214771402679316,4.041030209578627,4.8128675247549175,0.18552677650945315,0.5442335134696357,1.3492886105243849,7
AT3G12820.1,AtMYB10,3,4073855,4075643,-,1788,protein_coding,Transcription factor MYB10 [Source:UniProtKB/Swiss-Prot;Acc:Q9LTV4],4.725695124933475,4.132143129152561,3.933151394118153,6.804784655395193,3.9408408551698906,4.229579130884277,0.06620190402501369,0.3256213347467133,1.3492097919603718,7
AT1G33390.2,FAS4,1,12099482,12104660,-,5178,protein_coding,FAS4 [Source:UniProtKB/TrEMBL;Acc:A0A178WIP4],0,5.010433604218114,3.5196335731144552,5.093249177063089,5.998887931984312,3.495955933753128,0.3485300331615946,0.7092493831529133,1.3441318820553712,7
AT1G03800.1,ERF10,1,957104,958383,-,1279,protein_coding,At1g03800 [Source:UniProtKB/TrEMBL;Acc:Q08A59],2.160824389871925,1.5044637728747368,0.9647332386523769,2.627046475243691,2.705312230842695,2.504278204367739,0.14967771732573812,NA,1.334831975152618,7
AT4G15310.1,CYP702A3,4,8736721,8740211,+,3490,protein_coding,"Cytochrome P450, family 702, subfamily A, polypeptide 3 [Source:UniProtKB/TrEMBL;Acc:F4JJG4]",4.903561770334352,3.3485100352690864,1.9467712125878613,4.9555955295369705,5.268641442564327,5.114796342005591,0.04099780146007691,0.2515068231058392,1.330594968835904,7
AT3G12820.2,AtMYB10,3,4074158,4075073,-,915,protein_coding,Transcription factor MYB10 [Source:UniProtKB/Swiss-Prot;Acc:Q9LTV4],6.76318307855406,7.145118875464076,6.468528579813599,9.356338946054155,6.8143478752208955,6.296139070394363,0.041485930978073855,0.25357544259949555,1.3288340330409718,7
AT4G19690.1,IRT1,4,10707378,10708159,+,781,protein_coding,Fe(2+) transport protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q38856],6.866950438736367,8.154039149168977,5.684825420083234,9.491153398764727,7.517477831719986,7.827849882608731,0.04282854925040145,0.25785376505023333,1.3237530901257086,7
AT3G09600.1,RVE8,3,2946239,2949017,+,2778,protein_coding,Protein REVEILLE 8 [Source:UniProtKB/Swiss-Prot;Acc:Q8RWU3],3.3586599662022834,3.5877432418836714,3.106619824651406,5.048808145702654,3.590240314304666,4.764073442307313,0.2111196213830631,0.5757652086861623,1.3141247675265073,7
AT5G36907.1,,5,14550119,14550859,-,740,protein_coding,,2.4928626068883792,2.2247762417604093,3.5196335731144552,3.953943136152674,4.041030209578627,4.155842704609608,0.14155717792848746,0.47883982094798033,1.3132562265264545,7
AT2G33490.2,,2,14183263,14188105,+,4842,protein_coding,Uncharacterized protein At2g33490 [Source:UniProtKB/Swiss-Prot;Acc:O22799],0,4.406612295626786,5.4537354287667625,1.6187273161543794,7.060995896728654,4.4917767261225094,0.42137286375381083,0.7633559737881263,1.3049568082693959,7
AT3G03660.3,WOX11,3,889166,892229,-,3063,protein_coding,WUSCHEL related homeobox 11 [Source:UniProtKB/TrEMBL;Acc:A0A1I9LND8],3.895962952520956,3.587743241883671,3.106619824651406,5.572841192170037,4.529068802391354,3.610790983613843,0.06884673382753692,0.33250770728563556,1.3005701762073023,7
AT2G26810.5,,2,11433662,11436291,-,2629,protein_coding,Putative methyltransferase family protein [Source:UniProtKB/TrEMBL;Acc:F4IVK3],0,3.3485100352690864,4.020345890600543,4.295676029258063,4.529068802391353,4.366626272663022,0.3151978782893441,0.680464934482344,1.2958150484460502,7
AT5G43650.1,BHLH92,5,17533130,17534796,-,1666,protein_coding,Transcription factor bHLH92 [Source:UniProtKB/Swiss-Prot;Acc:Q9FIX5],1.1091829133441469,0.9400509454986085,0,1.6187273161543791,0,1.9275902419719253,0.42967958663088657,NA,1.2949008751908015,7
AT4G22960.1,,4,12030020,12033380,+,3360,protein_coding,Protein of unknown function (DUF544) [Source:TAIR;Acc:AT4G22960],3.1859680805462256,3.972466198631512,4.324382351515297,5.693221551500716,4.458353262249909,5.03478127282035,0.006034281620416946,0.07787496808451673,1.2929082436410095,7
AT4G12890.1,,4,7546292,7547642,+,1350,protein_coding,At4g12890 [Source:UniProtKB/TrEMBL;Acc:Q0V809],1.1091829133441469,0.9400509454986085,0,1.6187273161543791,0,1.9275902419719253,0.44638476666730786,NA,1.29090050520231,7
AT1G53540.1,HSP17.6C,1,19980299,19981199,+,900,protein_coding,17.6 kDa class I heat shock protein 3 [Source:UniProtKB/Swiss-Prot;Acc:P13853],1.7287776314278425,1.909115617155277,2.265079909517326,3.2147714026793155,3.451485710815507,2.2445593110416264,0.11313734227084817,NA,1.2824089766073759,7
AT4G28025.1,,4,13935538,13937555,-,2017,protein_coding,Uncharacterized protein At4g28025 [Source:UniProtKB/TrEMBL;Acc:Q9C5F3],3.779215365141232,2.8933955920104397,2.265079909517326,3.0441562902820305,4.1347113418607035,4.993045580420775,0.06805243240754102,0.33057200722434366,1.2798457976166155,7
AT4G16820.1,PLA-I{beta]2,4,9467512,9469425,+,1913,protein_coding,"Phospholipase A1-Ibeta2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:O23522]",1.7287776314278425,2.483617156311411,0.9647332386523769,3.367326347305105,2.108756609092234,2.9151605692689775,0.12051697798505963,NA,1.2786120385030444,7
AT4G30230.1,,4,14806251,14807425,+,1174,protein_coding,Uncharacterized protein AT4g30230 [Source:UniProtKB/TrEMBL;Acc:Q9SUM1],4.369674741505485,2.70300674632173,2.9377056350499657,5.218905150361735,4.222678460809748,4.4917767261225094,0.02795235044847981,0.20248318101752472,1.276340971710034,7
AT5G52230.1,MBD13,5,21207784,21212072,-,4288,protein_coding,Methyl-CpG-binding domain-containing protein 13 [Source:UniProtKB/Swiss-Prot;Acc:Q9LTJ8],0,3.212159022053945,4.180358500858131,3.3673263473051054,5.461774817588483,3.37118360863005,0.23291144640620207,0.6020383682521396,1.2640878877594666,7
AT3G08860.1,PYD4,3,2696199,2699420,-,3221,protein_coding,"Alanine--glyoxylate aminotransferase 2 homolog 3, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9SR86]",6.13820136468244,5.987878533630246,6.421249092232257,8.623872731999654,5.599588989817443,6.296139070394363,0.04775662725143951,0.2737883671941132,1.2593722352624073,7
AT1G09195.12,,1,2967940,2971530,-,3590,protein_coding,"FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: mitochondrion; CONTAINS InterPro DOMAIN/s: Metal-dependent phosphohydrolase, HD subdomain (InterPro:IPR006674), Ppx/GppA phosphatase (InterPro:IPR003695); /.../0201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink). [Source:TAIR;Acc:AT1G09195]",3.512872752684049,6.565243629727825,0.9647332386523769,6.115705829624536,6.249806806027069,6.761472046668537,0.1927515741942295,0.552860411209905,1.2523296081232234,7
AT1G01920.1,,1,316187,319644,+,3457,protein_coding,SET domain-containing protein [Source:UniProtKB/TrEMBL;Acc:F4HU79],4.286566976059075,3.212159022053945,2.7463591325539527,3.6311881343164103,5.226706349416251,4.905767529132302,0.25886517331826164,0.6295859575808839,1.2483646379192723,7
AT5G39130.1,,5,15665502,15666472,-,970,protein_coding,Germin-like protein subfamily 1 member 16 [Source:UniProtKB/Swiss-Prot;Acc:Q9FIC8],0,4.275895027664374,1.9467712125878611,5.093249177063089,3.1261115420229997,3.495955933753128,0.23054799434381892,0.5994719660799069,1.2479220022039008,7
AT1G76400.2,OST1A,1,28658956,28661710,-,2754,protein_coding,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1A [Source:UniProtKB/Swiss-Prot;Acc:Q9SFX3],3.652181693117092,0,5.10054003574834,5.441494121695932,5.566349888018812,4.229579130884277,0.35713873837123894,0.715913717110098,1.2469569672154828,7
AT3G54050.2,CFBP1,3,20016892,20018822,+,1930,protein_coding,"Fructose-1,6-bisphosphatase 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P25851]",3.185968080546225,0.9400509454986085,2.7463591325539527,2.8506234414849434,2.930999933311362,4.4917767261225094,0.3169178838405106,NA,1.239393254666144,7
AT1G50950.1,,1,18880112,18884326,+,4214,protein_coding,Thioredoxin protein with domain of unknown function (DUF1692) [Source:TAIR;Acc:AT1G50950],4.286566976059075,4.205808790095031,0,5.777341876425612,0,4.993045580420775,0.44844279899502343,0.7816780782378563,1.2381749784465979,7
AT1G15460.3,BOR4,1,5309957,5314128,-,4171,protein_coding,BOR4 [Source:UniProtKB/TrEMBL;Acc:A0A178W6Z7],0,3.0615633034164684,2.265079909517326,0,3.9408408551698906,3.7171555305973403,0.44354998832805337,NA,1.2330930299825604,7
AT3G27930.3,,3,10369347,10372441,-,3094,protein_coding,AT3g27930/K24A2_2 [Source:UniProtKB/TrEMBL;Acc:Q8W106],6.5658405885320406,5.202623161463151,0,6.932579045839354,6.350869437709965,6.6848981050598715,0.19721213820936231,0.5584236665787531,1.2330658208652652,7
AT3G26170.1,CYP71B19,3,9573263,9575215,-,1952,protein_coding,Putative cytochrome P450 [Source:UniProtKB/TrEMBL;Acc:Q541W8],3.512872752684049,1.5044637728747368,3.257813758397973,5.002954515830486,3.2979520451024302,3.2345898270739544,0.16176327043333347,0.5091347893442068,1.2284164916867042,7
AT4G25510.1,,4,13027443,13028194,-,751,protein_coding,Uncharacterized protein AT4g25510 [Source:UniProtKB/TrEMBL;Acc:O65610],2.160824389871925,1.5044637728747368,1.5377459377206828,3.2147714026793155,2.705312230842695,1.9275902419719253,0.18860118230547965,NA,1.2209653405440533,7
AT4G16450.2,,4,9280020,9280854,+,834,protein_coding,At4g16450 [Source:UniProtKB/TrEMBL;Acc:Q84W12],6.114300944759057,0,5.995764261179882,6.791359855921178,5.895619971733299,7.1029803552549184,0.249353431143047,0.6200786714643444,1.2195558668878728,7
AT4G15350.1,CYP705A2,4,8762832,8764777,+,1945,protein_coding,Cytochrome P450 like protein [Source:UniProtKB/TrEMBL;Acc:O23391],4.846675056471126,5.661184750087037,4.455324418422807,6.115705829624536,6.3702593662279305,6.313198486349462,0.0014793725320794246,0.029878656955190902,1.2109200632370833,7
AT2G31380.1,BBX25,2,13381767,13383470,+,1703,protein_coding,B-box zinc finger protein 25 [Source:UniProtKB/Swiss-Prot;Acc:Q9SID1],2.989757764903248,2.7030067463217295,2.9377056350499657,3.854171251832479,4.041030209578627,3.9959993832693073,0.19168654682359687,0.5518963065999489,1.2012085770909813,7
AT1G73000.1,PYL3,1,27462983,27463968,+,985,protein_coding,RCAR13 [Source:UniProtKB/TrEMBL;Acc:A0A178W862],3.779215365141232,1.5044637728747368,2.52569632892835,3.953943136152674,4.041030209578627,3.81621379806968,0.08119801171777204,0.3637941584995246,1.1980147697734984,7
AT1G18870.1,ICS2,1,6515373,6519395,+,4022,protein_coding,"Isochorismate synthase 2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9M9V6]",6.667883451735288,3.587743241883672,6.629726262776194,8.249859449553362,5.226706349416251,7.141694604688527,0.11846967622477068,0.4373396799593255,1.1968991760830152,7
AT2G40170.1,EM6,2,16779552,16780368,-,816,protein_coding,Em-like protein GEA6 [Source:UniProtKB/Swiss-Prot;Acc:Q02973],1.7287776314278425,2.483617156311411,1.5377459377206828,3.6311881343164103,2.108756609092234,2.7242977287849475,0.2437606736446365,NA,1.1950799028066126,7
AT2G36970.1,UGT86A1,2,15528877,15530779,+,1902,protein_coding,Glycosyltransferase (Fragment) [Source:UniProtKB/TrEMBL;Acc:W8Q6X6],1.7287776314278425,2.70300674632173,0.9647332386523769,3.367326347305105,2.4376517496975074,2.9151605692689775,0.1791182310101468,NA,1.1935163284377628,7
AT4G38590.1,BGAL14,4,18036056,18040116,+,4060,protein_coding,Beta-galactosidase [Source:UniProtKB/TrEMBL;Acc:F4JUE3],1.7287776314278425,1.504463772874736,1.5377459377206828,2.627046475243691,0,3.2345898270739544,0.31634223064547423,NA,1.1913853837123685,7
AT5G08370.1,AGAL2,5,2690879,2693585,-,2706,protein_coding,Alpha-galactosidase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q8RX86],3.8959629525209563,3.587743241883672,5.140013510443914,3.7469834489625717,5.784386250855888,6.113436933005324,0.1302839624178586,0.4593774236249836,1.1861521989734283,7
AT5G05250.1,,5,1556987,1558486,-,1499,protein_coding,AT5g05250/K18I23_5 [Source:UniProtKB/TrEMBL;Acc:Q9FLC9],7.531383504528087,8.466549059680338,7.498823627224513,10.01897284125533,8.455714215592657,7.874567723547397,0.02308003617680673,0.18034651729237294,1.1762194982704341,7
AT2G26770.3,SCAB1,2,11403979,11408421,-,4442,protein_coding,Stomatal closure-related actin-binding protein 1 [Source:UniProtKB/Swiss-Prot;Acc:O48791],0,5.634755515488473,5.711273003041102,6.980687088119333,6.27059364005451,4.713571128295371,0.2214118653775834,0.5889564382624378,1.174569420282358,7
AT4G13860.1,,4,8022497,8023603,+,1106,protein_coding,At4g13860 [Source:UniProtKB/TrEMBL;Acc:Q6ID29],4.846675056471126,5.2381692849912795,4.575364531374196,5.85682639577253,5.7551841346022865,6.458283017759764,1.962996864489418e-4,0.006991868893917346,1.1741094982456581,7
AT2G40610.1,EXPA8,2,16948791,16950705,-,1914,protein_coding,Expansin-A8 [Source:UniProtKB/Swiss-Prot;Acc:O22874],6.684210330655133,6.463796030298838,6.388846092506029,8.497296860225815,6.8143478752208955,7.1321130014189364,0.0032294913963605786,0.051491433720947055,1.1696967425551663,7
AT4G15620.1,,4,8913653,8915663,+,2010,protein_coding,CASP-like protein 1E2 [Source:UniProtKB/Swiss-Prot;Acc:O23413],1.109182913344147,0.9400509454986085,1.9467712125878613,2.627046475243691,1.6820320743057928,2.2445593110416264,0.3010435096392011,NA,1.1674938077326011,7
AT3G27470.2,,3,10163031,10167511,+,4480,protein_coding,Lysine ketoglutarate reductase trans-splicing protein (DUF707) [Source:UniProtKB/TrEMBL;Acc:A0A1I9LSL9],4.522774701274072,5.372193769566747,0,6.158162515697199,5.309391951807763,4.993045580420775,0.23304691929502921,0.602100079768415,1.1638045247576723,7
AT5G24314.1,PTAC7,5,8277739,8279400,+,1661,protein_coding,plastid transcriptionally active7 [Source:TAIR;Acc:AT5G24314],0,3.693960568591336,3.741157802887507,4.5717641879690385,2.4376517496975074,4.8128675247549175,0.24077700479539585,0.6108286483550228,1.1458115256434842,7
AT1G22900.1,DIR11,1,8103612,8104605,-,993,protein_coding,Dirigent protein 11 [Source:UniProtKB/Swiss-Prot;Acc:Q67YM6],2.989757764903248,3.972466198631512,3.7411578028875074,4.906628981467967,4.781650953190751,4.430558138098957,0.013733609326676154,0.13237249405511237,1.1375280314015548,7
AT1G48870.3,,1,18072287,18074480,-,2193,protein_coding,Transducin/WD40 repeat-like superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q9FVP7],0,3.7928911420385325,3.5196335731144552,4.5717641879690385,3.716812934722182,4.155842704609608,0.25631131019571196,0.6271193811487329,1.1321500688026087,7
AT1G14440.2,ZHD4,1,4938878,4940695,-,1817,protein_coding,Zinc-finger homeodomain protein 4 [Source:UniProtKB/Swiss-Prot;Acc:Q9M9S0],0,2.2247762417604084,0.9647332386523769,1.6187273161543791,2.705312230842695,1.9275902419719253,0.40252441576190123,NA,1.1100126030274606,7
AT2G22240.2,IPS2,2,9451605,9454094,-,2489,protein_coding,Inositol-3-phosphate synthase isozyme 2 [Source:UniProtKB/Swiss-Prot;Acc:Q38862],5.2923670489603225,3.212159022053945,5.711273003041102,6.259139907272111,5.599588989817443,6.47353850181962,0.3220255377152624,0.6853527436356331,1.1095942053440782,7
AT5G01570.4,,5,221129,222515,+,1386,protein_coding,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G08880.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - /.../source: NCBI BLink). [Source:TAIR;Acc:AT5G01570],2.4928626068883792,0,1.9467712125878613,3.505281228700498,2.705312230842695,0,0.44698335304882325,NA,1.1033494014990894,7
AT5G09330.2,NAC082,5,2892365,2895422,-,3057,protein_coding,NAC domain-containing protein 82 [Source:UniProtKB/Swiss-Prot;Acc:Q9FY82],8.636375872091252,8.462797789396404,7.683809149258141,9.558082099161865,7.7350104301508,10.078883091553005,0.08901388958167247,0.38153370827806077,1.101773748981663,7
AT5G17430.2,BBM,5,5742401,5745220,-,2819,protein_coding,BABY BOOM [Source:UniProtKB/TrEMBL;Acc:A7L9U1],4.448254655523664,4.132143129152561,3.3946549046680525,4.906628981467967,5.694944474152311,4.430558138098956,0.02386665639317041,0.18431841372650506,1.1017125487352657,7
AT1G47500.2,RBP47C',1,17432500,17435121,+,2621,protein_coding,Polyadenylate-binding protein RBP47C' [Source:UniProtKB/Swiss-Prot;Acc:Q9SX80],5.15854023872204,2.8933955920104406,4.9751937666280135,5.541108407748833,5.813008984533923,5.711775582035958,0.08087387307555928,0.36325003442225307,1.0957232209883832,7
AT1G15170.2,DTX12,1,5220521,5222756,+,2235,protein_coding,Protein DETOXIFICATION [Source:UniProtKB/TrEMBL;Acc:A0A178WNL0],0,3.8854708755694816,4.324382351515297,5.048808145702654,4.99653084154936,3.0836978622602835,0.40199936209161286,0.7500651679028474,1.094446373388758,7
AT5G12170.3,CLT3,5,3931484,3935129,+,3645,protein_coding,"Protein CLT3, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q8RWL5]",4.958290224869542,0,3.3946549046680525,5.258470701736936,4.596479490847074,4.606931964026581,0.40679254124532627,0.7531909741724916,1.090436405394584,7
AT2G43750.1,OASB,2,18129435,18132638,-,3203,protein_coding,Cysteine synthase [Source:UniProtKB/TrEMBL;Acc:Q0WW95],0,4.132143129152561,3.257813758397973,3.367326347305105,4.3839920445877665,4.661236622972771,0.38983827157880135,0.7429202053439201,1.0811233925391983,7
AT4G09500.2,UGT79B7,4,6018021,6019759,+,1738,protein_coding,Glycosyltransferase (Fragment) [Source:UniProtKB/TrEMBL;Acc:W8Q6L4],5.729975399151333,4.637117268027111,5.544785974865358,5.721810123468471,6.756577753081469,6.6040309101450525,0.003652761355187543,0.05611058900008659,1.0767177864933708,7
AT3G59990.1,MAP2B,3,22155719,22158730,-,3011,protein_coding,Methionine aminopeptidase 2B [Source:UniProtKB/Swiss-Prot;Acc:Q56Y85],4.725695124933475,6.606628457217595,4.975193766628013,0,7.829098533534042,6.590101117126278,0.3351062215862136,0.6978329420311871,1.0765493067467664,7
AT5G25130.1,CYP71B12,5,8668232,8670237,+,2005,protein_coding,Cytochrome P450 71B12 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZU07],2.160824389871925,3.212159022053945,3.3946549046680525,4.295676029258063,4.041030209578627,3.610790983613843,0.17312415649881646,0.5271531853957726,1.0751957031747335,7
AT1G23160.1,,1,8209226,8211486,+,2260,protein_coding,Auxin-responsive GH3 family protein [Source:UniProtKB/TrEMBL;Acc:O49301],3.185968080546225,3.473079788099641,3.933151394118153,5.441494121695932,3.451485710815507,4.078133641636927,0.12371876443668825,0.44719750243203626,1.066744959194188,7
AT3G55050.2,PP2C6,3,20400430,20402595,-,2165,protein_coding,Probable protein phosphatase 2C 48 [Source:UniProtKB/Swiss-Prot;Acc:Q94CL8],3.512872752684049,3.212159022053945,5.762756638185021,6.459164058169442,4.458353262249909,5.45935351269662,0.14562318886997558,0.48458869600252114,1.0645439149486673,7
AT2G29120.1,GLR2.7,2,12511246,12515947,-,4701,protein_coding,Glutamate receptor 2.7 [Source:UniProtKB/Swiss-Prot;Acc:Q8LGN0],5.249122909450359,5.2381692849912795,4.575364531374196,6.573379392917591,5.309391951807763,6.113436933005324,0.017218547187176008,0.15111622118369752,1.0618722041964206,7
AT1G17680.1,,1,6076077,6082372,+,6295,protein_coding,Tetratricopeptide repeat (TPR)-containing protein [Source:UniProtKB/TrEMBL;Acc:Q8GUP0],4.846675056471126,5.465125944637685,0,6.219592958233797,5.725378694546752,4.550502994795874,0.30506496163876484,0.6729101746757427,1.058881545502165,7
AT5G53450.2,PAP14,5,21688763,21692480,+,3717,protein_coding,"Probable plastid-lipid-associated protein 14, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9LV04]",9.675970177871237,9.7121134626154,9.188445426089283,11.712563473159209,9.705322202626501,8.854111089261444,0.07195922637739575,0.3411052589450102,1.055728803245264,7
AT5G53220.7,,5,21595994,21598224,+,2230,protein_coding,Putative uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:Q5BPG9],0,5.712633617560528,4.254166913077102,6.137090347831158,5.632079491422217,4.8128675247549175,0.2738561087077541,0.6435702346605338,1.0531644511423288,7
AT5G12180.1,CPK17,5,3936813,3939596,+,2783,protein_coding,CPK17 [Source:UniProtKB/TrEMBL;Acc:A0A178URQ6],2.160824389871925,0,0.9647332386523769,2.037930391421176,0,2.7242977287849475,0.49460719182773755,NA,1.0512712073898063,7
AT5G05365.1,,5,1590036,1590861,+,825,protein_coding,Heavy metal transport/detoxification superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q56ZM7],1.7287776314278425,2.483617156311411,0.9647332386523769,3.367326347305105,2.108756609092234,2.2445593110416264,0.294939128978973,NA,1.0468884028448902,7
AT5G16486.1,,5,5383597,5384226,-,629,protein_coding,RNA-directed DNA polymerase (Reverse transcriptase)-related family protein [Source:UniProtKB/TrEMBL;Acc:Q1G3F8],1.1091829133441469,2.483617156311411,1.5377459377206828,3.0441562902820305,2.108756609092234,2.7242977287849475,0.21311478390648741,NA,1.0452724506464959,7
AT1G13090.1,CYP71B28,1,4461738,4463469,+,1731,protein_coding,Cytochrome P450 71B28 [Source:UniProtKB/Swiss-Prot;Acc:Q9SAE3],0,2.7030067463217295,5.215861023745286,5.74984317224827,4.222678460809748,4.078133641636927,0.31025978102600565,0.6765631648989902,1.0428374117541384,7
AT1G52380.4,NUP50A,1,19509241,19511574,+,2333,protein_coding,Nuclear pore complex protein NUP50A [Source:UniProtKB/Swiss-Prot;Acc:Q9C829],2.7625979464845534,2.4836171563114116,0,2.627046475243691,2.705312230842695,3.4959559337531285,0.3253620436487898,NA,1.0409763971387085,7
AT2G26400.1,ARD,2,11231800,11233295,-,1495,protein_coding,acireductone dioxygenase 3 [Source:TAIR;Acc:AT2G26400],2.160824389871925,2.89339559201044,1.5377459377206828,3.953943136152674,2.108756609092234,2.9151605692689775,0.2523262870724719,NA,1.0385452402147142,7
AT2G33230.1,YUC7,2,14080319,14081971,-,1652,protein_coding,Probable indole-3-pyruvate monooxygenase YUCCA7 [Source:UniProtKB/Swiss-Prot;Acc:O49312],0,2.2247762417604093,2.9377056350499657,2.3623520708955166,3.716812934722182,2.7242977287849475,0.26643937833148984,NA,1.0364972670598331,7
AT3G60500.2,RRP45B,3,22353845,22356748,+,2903,protein_coding,Exosome complex component RRP45B [Source:UniProtKB/Swiss-Prot;Acc:Q9M209],3.6521816931170914,3.3485100352690864,3.3946549046680525,3.505281228700498,4.945736257423931,4.4917767261225094,0.32226652551877066,0.6856072408606588,1.027628896478912,7
AT4G11140.1,CRF1,4,6794630,6796398,-,1768,protein_coding,Ethylene-responsive transcription factor CRF1 [Source:UniProtKB/Swiss-Prot;Acc:O82503],1.7287776314278425,2.2247762417604093,3.106619824651406,3.0441562902820305,2.705312230842695,3.9959993832693073,0.19246345037678944,NA,1.0205851915950732,7
