ID,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Mock_1,Mock_2,Mock_3,Flg22_1,Flg22_2,Flg22_3,Flg22_SynCom33_1,Flg22_SynCom33_2,Flg22_SynCom33_3,Flg22_SynCom35_1,Flg22_SynCom35_2,Flg22_SynCom35_3,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Raw_Mock_1,Raw_Mock_2,Raw_Mock_3,Raw_Flg22_1,Raw_Flg22_2,Raw_Flg22_3,Raw_Flg22_SynCom33_1,Raw_Flg22_SynCom33_2,Raw_Flg22_SynCom33_3,Raw_Flg22_SynCom35_1,Raw_Flg22_SynCom35_2,Raw_Flg22_SynCom35_3,Scale_Mock_1,Scale_Mock_2,Scale_Mock_3,Scale_Flg22_1,Scale_Flg22_2,Scale_Flg22_3,Scale_Flg22_SynCom33_1,Scale_Flg22_SynCom33_2,Scale_Flg22_SynCom33_3,Scale_Flg22_SynCom35_1,Scale_Flg22_SynCom35_2,Scale_Flg22_SynCom35_3,cl
AT4G15230.2,ABCG30,4,8679754,8687061,+,7307,protein_coding,ABC transporter G family member 30 [Source:UniProtKB/Swiss-Prot;Acc:Q8GZ52],7.42853340486496,6.579170895818778,6.787194747376463,8.39740836631768,7.408061607538011,7.240315339144241,7.589248165540145,7.697123442235439,7.568454957566799,6.723037348719052,6.509532406714237,7.033274537605354,0.02104052083656442,0.23574641166120236,0.8063961642358707,0.06402552188229402,0.3194976943084885,0.6483482727230054,0.5649381997537517,0.866901595208302,-0.20354757222371372,148,103,115,316,166,155,185,187,202,99,90,156,-0.19791544232138444,-0.9299314618662315,-0.7347271899876057,2.534944363979378,0.0948909654965544,-0.08404628372551932,0.4039643959710454,0.4364984412841497,0.680503781132432,-0.9949995524924402,-1.1414027564014095,-0.06777926106896717,9
AT1G21010.1,,1,7346156,7347283,+,1127,protein_coding,At1g21010 [Source:UniProtKB/TrEMBL;Acc:Q7XJ58],9.083707154499924,8.507181821988915,8.506203207239443,9.462077037474385,8.90709438091559,9.178696382545006,9.249943618102947,8.953528050344275,9.155453444552379,8.374332215029998,8.259139167418754,8.557633567037804,0.021958648258285026,0.24139067451199542,0.4776428160631273,0.05370927573437832,0.29167934349324404,0.40253538949562234,0.12687948352313683,0.4985279758463865,-0.32108448999253997,468,395,381,662,471,597,587,448,609,313,305,451,-0.05031814960708414,-0.6711448968719512,-0.7902075607309668,1.599550192439275,-0.02480472163729508,1.0467592530938454,0.9617144931945485,-0.22040766940567785,1.1488129649730017,-1.3685119280461855,-1.436547735965623,-0.1948942414358888,9
AT1G33970.3,IAN9,1,12349387,12351318,-,1931,protein_coding,Immune-associated nucleotide-binding protein 9 [Source:UniProtKB/Swiss-Prot;Acc:F4HT21],5.79155401328417,4.739885231792119,4.575364531374196,6.531290026932499,5.7519647753234375,6.277121890191921,5.002954515830486,6.311289814569325,6.278875515920077,4.777404134844271,5.461148772415673,4.99232142119466,0.022029609966251962,0.24151522691377056,1.1114160419856949,0.07597832058944178,0.35196436568763984,0.8647056264988164,0.9556597842317622,0.9897195773077886,-0.027575400328161727,47,28,24,86,52,79,30,71,82,25,43,37,-0.14252698955501694,-0.9549308300186129,-1.1259632174846332,1.5250387882386802,0.07126349477750832,1.2257321101731447,-0.8694146362856029,0.8836673352411043,1.35400640077266,-1.0832051206181281,-0.31355937702103714,-0.5701079582200674,9
AT3G01980.5,,3,327531,329294,-,1763,protein_coding,F28J7.36 protein [Source:UniProtKB/TrEMBL;Acc:Q9SGI2],7.531383504528087,7.107173150640293,7.167472252942611,8.144299363356742,7.876146667359104,8.047543623015263,8.16911848865921,7.62631387590668,7.387001329476087,6.187355921504677,6.944257292175849,5.648510552348366,0.02298866016357615,0.24766744609305058,0.751074185077885,0.1404575786055067,0.4766680994308397,0.488220202182096,0.005840317789141655,0.09030725760745746,-0.9334849710314629,159,149,150,265,230,272,277,178,178,68,122,59,-0.2241234403644488,-0.3592732536495435,-0.345758272321034,1.2084645804575547,0.7354402339597234,1.3030694497571211,1.3706443563996684,0.032661204877231086,0.032661204877231086,-1.4539867412588103,-0.7241777495192991,-1.5756215732153955,9
AT3G56240.2,CCH,3,20863241,20864594,-,1353,protein_coding,Copper transport protein CCH [Source:UniProtKB/Swiss-Prot;Acc:O82089],7.275306667474368,5.762310736343834,6.196319795838235,7.837132502165909,7.547932713911075,6.897506897527924,7.736615717016307,7.219065225786271,7.8455468301476525,6.382755013758583,6.7296609517685155,6.199524774374986,0.02370685143912347,0.25182124219237295,0.9339878616502116,0.00866538012647088,0.09961373209864864,1.0827877649048994,0.8123698316903204,0.9534559573633798,-0.09908490992876613,133,58,76,214,183,122,205,134,245,78,105,87,-0.05966082125337897,-1.279995801436134,-0.9871154061922727,1.2583009573439963,0.7538958322017909,-0.23864328501351637,1.1118607597220658,-0.04338968818427558,1.7627060824862018,-0.9545731400540659,-0.5152525471882742,-0.8081329424321353,9
AT3G26180.1,CYP71B20,3,9578032,9580113,-,2081,protein_coding,Cytochrome P450 71B20 [Source:UniProtKB/Swiss-Prot;Acc:Q9LTM3],4.448254655523664,2.70300674632173,3.933151394118153,5.37252181166025,5.696451679916131,4.60031677477828,6.37166481443423,5.34902296702491,4.550502994795874,2.8761591465917937,3.702061698654356,2.5848378301139086,0.02474798835982339,0.2579149480578206,1.5080636735664736,0.006008807722800281,0.07773280519938265,1.8377215486797966,0.27078958226679256,0.6783273396683148,-0.7931555161734251,18,6,15,38,50,24,79,36,24,6,12,6,-0.37497559848773115,-0.9259601513676626,-0.512721736707714,0.5433319896454879,1.0943165425254193,-0.09948332204776546,2.4258625453185867,0.451501230832166,-0.09948332204776546,-0.9259601513676626,-0.6504678749276969,-0.9259601513676626,9
AT2G20130.1,LCV1,2,8690293,8692490,-,2197,protein_coding,Protein LIKE COV 1 [Source:UniProtKB/Swiss-Prot;Acc:Q8VY49],8.835893560110184,8.66569416866672,8.572621945356484,8.993043623933023,9.032884251631076,8.846498374301397,9.13772730694911,8.870858957383419,8.922407692970515,8.603309778053315,8.667088655350113,8.734560365410289,0.025470629146973178,0.26219975062945267,0.2666231869670156,0.015324178279895746,0.1417103538359273,0.2892305362004162,0.8499860097449569,0.963846315160453,-0.02274624992673134,394,441,399,478,514,474,543,423,518,367,405,510,-1.0543357915348186,-0.24858323540251823,-0.9686174344994676,0.38573260665908,1.002904777313608,0.31715792103079915,1.5000712481186445,-0.5571693207297822,1.071479462941889,-1.5172149195257147,-0.8657554060570463,0.9343300916853271,9
AT1G01710.1,,1,262828,266324,+,3496,protein_coding,Acyl-CoA thioesterase II [Source:UniProtKB/TrEMBL;Acc:F4HU51],8.619495347027781,9.1065341438338,8.748923663254072,9.125351239532513,9.189367405539823,9.221478996340021,9.288678242155353,9.000947231782792,8.966206241767724,8.712758461367981,8.859734273932498,8.706058950792457,0.025469678629287645,0.26219975062945267,0.33786181362417494,0.09798277094923936,0.40020112599499297,0.2506989455166383,0.5927860634773692,0.8782150074244904,-0.08144596370488594,339,599,451,524,573,615,603,463,534,396,463,500,-1.9194570694502304,1.0869214730621786,-0.6244016972910388,0.21969689349129143,0.7862836188109378,1.2719293833706347,1.1331734506392925,-0.4856457645596968,0.3353268374340764,-1.2603663889763561,-0.4856457645596968,-0.05781497197139248,9
AT1G74590.1,GSTU10,1,28023627,28024860,-,1233,protein_coding,Glutathione S-transferase U10 [Source:UniProtKB/Swiss-Prot;Acc:Q9CA57],10.109832707539484,10.091929121568162,9.803642047238316,10.750176410122961,10.7092366666136,10.533963684301481,11.331686069557762,10.255576488938232,10.16244830613848,8.922140076331857,9.275549825667145,8.656275628046208,0.025798415626611265,0.26424475898682365,0.6595799866408516,0.02170987526319675,0.1734853944189224,0.6791497598501869,4.912943263202616e-4,0.015593085623499807,-1.036549026340315,954,1187,938,1618,1645,1529,2488,1106,1225,458,618,483,-0.4035454368016595,-7.203595801530396e-4,-0.4312072446795312,0.7444195901300156,0.791098890923924,0.5905507838093543,2.2485303934892884,-0.14075826196187846,0.06497643412979222,-1.261061481015682,-0.9844434022369649,-1.2178399062065073,9
AT2G35930.1,PUB23,2,15082855,15084559,-,1704,protein_coding,E3 ubiquitin-protein ligase PUB23 [Source:UniProtKB/Swiss-Prot;Acc:Q84TG3],10.315101760211473,9.68660908507655,9.791298727102133,10.510292315813489,10.853419277693835,10.187076864509535,10.989174684382911,10.255576488938232,10.350811290540824,9.487112409758316,9.59234183563891,9.919458787061581,0.02578701828289283,0.26424475898682365,0.5854473605762,0.01953864397302269,0.16287912019261497,0.6131775893892104,0.2890935612401889,0.6947268819386689,-0.27908059578093564,1100,896,930,1370,1818,1202,1962,1106,1396,678,770,1161,-0.2540723639194958,-0.7771750946805775,-0.6899913062203973,0.43826948561723,1.5870441100337231,0.007479001461045072,1.9562930964533103,-0.23868698948534633,0.5049394414985444,-1.3361770324546747,-1.1002679577977161,-0.09765439050564292,9
AT2G19050.1,,2,8253333,8255676,+,2343,protein_coding,GDSL esterase/lipase At2g19050 [Source:UniProtKB/Swiss-Prot;Acc:O64468],7.0418505697952964,5.687138515529222,6.452940277161821,7.696228626820257,7.024312982622159,6.932263393527029,8.105451819897807,7.771927865448086,7.903016332904365,6.820699058477477,6.428001399304836,6.794267608199798,0.02636419709881119,0.26708409581728765,0.7751521699430332,2.7393728731267004e-5,0.0014787112766142963,1.4535714893477112,0.5616423707346443,0.8651353385949357,0.20414756696695446,113,55,91,194,127,125,265,197,255,106,85,132,-0.48247500922241665,-1.345720784077949,-0.8099130617538255,0.7230923660068613,-0.27410533942970194,-0.30387243511437545,1.7798242628127716,0.7677430095338715,1.630988784389404,-0.586659844118774,-0.899214348807846,-0.19968760021801812,9
AT3G61960.1,ATG1A,3,22941765,22945329,-,3564,protein_coding,Serine/threonine-protein kinase ATG1a [Source:UniProtKB/Swiss-Prot;Acc:Q94C95],10.033831921961871,9.949083564175345,9.737628525103272,10.114399069985076,10.420018905142642,10.067098767509613,10.301797250747882,10.197057763915808,10.068873631278317,9.482856330638137,9.717716965549752,9.6409991787582,0.026446362329411655,0.2675214656676097,0.297909599441268,0.03643877347376737,0.23558131518081157,0.28087591499216585,0.029436060101673964,0.2401567088128655,-0.2943362587617823,905,1075,896,1041,1346,1106,1218,1062,1148,676,840,957,-0.6515713668935457,0.29112763201626507,-0.7014789609534768,0.10258783223430293,1.793900742043081,0.4630315671115835,1.0841038487462824,0.21903888504080896,0.6959336727245956,-1.9214423713073494,-1.012015101770826,-0.3632163789917212,9
AT3G03340.1,UNE6,3,786320,790152,+,3832,protein_coding,LUC7 related protein [Source:UniProtKB/TrEMBL;Acc:A0A1I9LRM4],9.141016656945345,8.781651116406827,8.78360923621458,9.14174754256335,9.323672259788394,9.17386348750837,9.383434061491949,9.209094915862526,9.171912817855029,9.110477608866134,9.146412203645268,8.884530027028033,0.026650523790106462,0.2681716342477958,0.3064007010236255,0.011591934187447276,0.11893678428509837,0.34870550282475665,0.30837886326969827,0.7091320488120507,0.14107613427535598,487,478,462,530,629,595,644,535,616,522,565,566,-1.0824485449389283,-1.231371402077023,-1.4961231481003026,-0.37092822750136484,1.2672232010176767,0.7046257407182079,1.5154279629145013,-0.28819330686909,1.0521124073737622,-0.5033041005130046,0.20821621692455894,0.2247632010510139,9
AT1G78280.1,,1,29452555,29457373,+,4818,protein_coding,F-box protein At1g78280 [Source:UniProtKB/Swiss-Prot;Acc:Q9M9E8],9.772664170933519,9.73406582664081,9.479427132385194,9.903027580370477,10.041287642693085,9.790718409768566,10.080975261883403,9.892971207513483,9.97283752803606,9.569698979538925,9.52335511389378,9.666370487979755,0.02765525871568168,0.2742523001560529,0.24849012236255674,0.004790786809485313,0.06691372227423317,0.3179341584544599,0.4883132027993311,0.8267304034444974,-0.0786183267552891,755,926,749,899,1035,913,1045,860,1074,718,734,974,-1.054324600555364,0.2795065217255284,-1.1011256925652197,0.068901607681177,1.1297263599045766,0.178104155704174,1.2077281799210031,-0.23530549038288615,1.4339334579686398,-1.3429313346161418,-1.2181284225898594,0.6539152578043753,9
AT2G02390.3,ATGSTZ1,2,628877,631144,+,2267,protein_coding,glutathione S-transferase zeta 1 [Source:TAIR;Acc:AT2G02390],6.8085716554226545,6.4487031433933035,7.088965966290589,8.268952977034518,7.291131573314012,7.620180625114717,7.851033405961436,7.060995896728654,7.532488187650164,5.207018116389678,7.067833149246481,6.440029178534136,0.02821434645001161,0.2772816832331026,0.9860468635482497,0.11107300660778593,0.4252897274322753,0.7172391194276004,0.40044903757822004,0.7724505248602324,-0.3821580829050698,96,94,142,289,153,202,222,120,197,34,133,103,-0.7644398426890454,-0.7934233438336538,-0.0978193163630532,2.032468017765661,0.06158993993229276,0.7716857179751976,1.0615207294212812,-0.4166378289537451,0.6992269651136767,-1.6629283781719046,-0.2282450715137908,-0.6629975886829161,9
AT5G34940.2,AtGUS3,5,13235741,13238884,-,3143,protein_coding,Heparanase-like protein 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9FZP1],8.640565321375757,8.723270343961529,8.536100761963944,9.228740391199546,9.095920009021205,8.968727256917777,9.176971379704709,9.407481014506569,9.129203237259283,8.909510978038822,8.201423435335325,9.090404211776805,0.02914320886241111,0.28231193917187763,0.46708783357220246,0.004431056353862147,0.06387518348165606,0.6085570565313531,0.49092633709101735,0.8281796588661818,0.14786227827945822,344,459,389,563,537,516,558,614,598,454,293,653,-1.3752643795548314,-0.34939149102203837,-0.9738358579550428,0.5783544255641396,0.34641794641759516,0.15908463633769382,0.5337512564974964,1.0333067500439,0.8905766090306418,-0.3939946600886815,-1.8302167040345916,1.3812114687637167,9
AT2G28400.1,,2,12147883,12149072,-,1189,protein_coding,Uncharacterized protein At2g28400 [Source:UniProtKB/TrEMBL;Acc:Q9SKN0],7.003329893485226,6.71151344515508,7.037637629928513,7.355566533016111,7.253159515566249,7.29475217956461,7.642556043217595,7.208331275085369,7.495601780987338,6.679069931116594,6.702179896766202,6.634057919897641,0.029227968426634006,0.28231193917187763,0.3822817108898855,0.0017940431604338805,0.03410712039517933,0.5434430203079057,0.16244494259698353,0.5526782874334851,-0.25315169566352513,110,113,137,153,149,161,192,133,192,96,103,118,-0.8673873430953933,-0.7747287545154701,-0.033460045876083706,0.46071909321684057,0.33717430844360946,0.7078086627633027,1.6652807447558433,-0.15700483064931478,1.6652807447558433,-1.2997940898017022,-1.0835907164485477,-0.6202977735489312,9
AT1G21130.2,IGMT4,1,7399062,7400604,-,1542,protein_coding,Indole glucosinolate O-methyltransferase 4 [Source:UniProtKB/Swiss-Prot;Acc:Q9LPU8],7.522330653162168,7.017960183034506,7.906153158884594,8.934644357833088,7.9959495611229086,8.084065277576041,9.644616020294613,8.526556102863145,8.337542226646471,7.101728558638286,7.477480629078431,7.570971756296561,0.029798493698648808,0.28458425059422154,0.8800665534733756,3.7923729665466106e-4,0.011236121289783628,1.4366961627499393,0.7504418731795132,0.9348166980131559,-0.12957019120169458,158,140,251,459,250,279,772,333,345,129,177,227,-0.757127351831554,-0.857829019316539,-0.23683540315913135,0.9268283100006957,-0.2424299402416305,-0.08018836484915463,2.6779184168229353,0.22191663760580044,0.28905108259579043,-0.9193689272240299,-0.6508311472640698,-0.37110429313911136,9
AT1G68450.1,VQ8,1,25661487,25662276,-,789,protein_coding,"VQ motif-containing protein 8, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9CA36]",7.741002558889002,7.191189198373139,6.670733802621496,8.406483663675068,8.416747918575673,7.21230675661269,8.293366088438999,8.287436447359985,8.102637828835253,5.722258881407714,6.743207638430464,6.3544689358451025,0.030227483272161806,0.28643505884185533,0.8501782416145863,0.013305372457597766,0.12973341400259092,0.9705764130285337,0.01874541281189633,0.1865854950056276,-0.9394423832646761,184,158,106,318,335,152,302,282,293,49,106,97,-0.14286959290626933,-0.39904955260026953,-0.9114094719882698,1.1774425070551162,1.3449447883935008,-0.4581680048373465,1.0197933010895777,0.8227317936326544,0.9311156227339622,-1.473034768240501,-0.9114094719882698,-1.0000871503438853,9
AT1G68390.1,,1,25642534,25645607,+,3073,protein_coding,"Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein [Source:UniProtKB/TrEMBL;Acc:Q9M9C4]",5.907346222855623,5.434808860508753,5.5150697275334455,6.463337939290393,6.399249486782284,6.084559105099063,6.764129574939246,6.02358990373352,6.033344299351955,5.93659847832263,5.323641257654937,5.266640820740285,0.030481328122254774,0.2871888604212844,0.7067385011923846,0.03229131555413894,0.2192621275872757,0.6995933265771204,0.7781559983600383,0.9432597878039908,-0.09447563311308911,51,46,47,82,82,69,104,58,69,57,39,45,-0.5898461479269278,-0.8481729280409108,-0.7965075720181142,1.0117798887797669,1.0117798887797669,0.3401302604834111,2.1484177212812923,-0.22818865576735156,0.3401302604834111,-0.2798540117901482,-1.209830420200487,-0.8998382840637075,9
AT1G08315.1,,1,2620335,2621545,-,1210,protein_coding,ARM repeat superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q0WNZ8],8.286770469753197,8.167929639095307,8.138283421631387,8.511154821883121,8.668298255581998,8.290150697492717,8.750676191545097,8.630720286128637,8.442052464736554,8.102027820078732,8.254416738361385,8.192965534001363,0.03178046844341543,0.29476910647963894,0.30080603426097136,0.002891172323947983,0.047726470166808074,0.41589898048272506,0.928544402016092,0.9838767330413187,-0.012672762812317962,269,312,295,342,399,322,415,358,371,259,304,350,-1.3179777348591264,-0.43246144425065086,-0.7825492800726064,0.18534061896456466,1.3591645390734741,-0.22652742317891236,1.6886589727882557,0.5148350526793463,0.7825492800726064,-1.523911755930865,-0.5972086611080417,0.35008783582195546,9
AT4G12120.1,SEC1B,4,7256522,7261180,-,4658,protein_coding,Protein transport Sec1b [Source:UniProtKB/Swiss-Prot;Acc:Q9SZ77],9.2159241925649,8.73264687577025,8.601187509059224,9.344229425499508,9.260476706466417,9.063225589477495,9.640878300209677,9.598393120534958,9.537560636118462,8.797450858108531,8.586714991092697,8.647309193535005,0.033193906448162294,0.3031609108312599,0.3557286927922786,1.4072153607204322e-5,8.577950867774752e-4,0.7220158850013814,0.2517466913164525,0.6600277128310963,-0.19298813300059836,513,462,407,610,602,551,770,701,794,420,383,480,-0.3196634298368119,-0.6839725900977595,-1.076855017830154,0.37323830634577476,0.31609177140288103,-0.0482173888580666,1.5161690052036496,1.0232801413211912,1.6876086100323309,-0.9839918985479517,-1.2482946226588352,-0.5553928864762486,9
AT3G59220.1,PRN1,3,21893812,21895789,+,1977,protein_coding,Pirin-1 [Source:UniProtKB/Swiss-Prot;Acc:Q9LX49],10.560364932538999,9.931548536123126,9.878483468656116,10.57611729991558,10.31910421173082,10.761192977529419,10.319442012761803,10.290344840563474,10.459195820887423,9.64209873839195,9.562087571670205,9.480304237379144,0.03396187829678975,0.30734740879310285,0.40679071642190046,0.29397180308786985,0.6614700507121565,0.20152759019268357,0.0020434782869080655,0.04366074655988832,-0.5949432796779678,1304,1062,988,1434,1255,1790,1233,1133,1505,755,754,856,0.4188855051165033,-0.3515030362757236,-0.5870763919080575,0.8327305893354682,0.2628977426032012,1.9660294353504797,0.19286242065845327,-0.12547995181767357,1.0587536737935184,-1.328814119777433,-1.3319975435021942,-1.0072883235765449,9
AT2G25320.3,,2,10781622,10788235,-,6613,protein_coding,TRAF-like family protein [Source:TAIR;Acc:AT2G25320],9.680046372556374,9.639200904038434,9.565299326599947,9.740286585988065,9.978674625182313,9.91900463080974,9.995749082982377,9.829595194161966,9.806609873300822,9.45922077632034,9.043412882856092,9.312733584504567,0.040483519279163584,0.3385026443369108,0.25480805185895705,0.04329162477456143,0.2594243016749197,0.2514001871396367,0.00570647828409054,0.08966196611639761,-0.3473987177205339,708,867,795,803,991,998,985,823,957,665,526,762,-0.7869218038550841,0.2979386020376182,-0.1933189402534168,-0.13873476888774625,1.143993258205512,1.1917544081504736,1.103055129681259,-0.002274340473569865,0.912010529901412,-1.0803117249455634,-2.028711702424089,-0.4184786471368078,9
AT3G13520.1,AGP12,3,4408925,4409734,+,809,protein_coding,Arabinogalactan protein 12 [Source:UniProtKB/Swiss-Prot;Acc:Q9LJD9],10.42362012697276,9.689821898619508,10.21866005476724,11.002935167469495,10.259300075242074,10.60210478302203,10.377869569363096,10.470706692754396,10.863399416423869,9.308648251478086,9.256782759128185,9.681088987989826,0.040716026198887846,0.33922869253401644,0.5117586991194999,0.07527182610360615,0.3495952365786352,0.44492381492247113,0.004465560295513955,0.0759502458897938,-0.714054575676476,1186,898,1251,1928,1204,1603,1284,1284,1992,599,610,984,-0.1109148244534284,-0.7595131887699234,0.03547022304855832,1.5601267947230968,-0.07037742668364746,0.8282015572131634,0.10978878562649004,0.10978878562649004,1.7042597645712068,-1.4328844072790623,-1.4081115530864183,-0.5658345105365256,9
AT3G26100.2,,3,9536859,9540453,+,3594,protein_coding,Regulator of chromosome condensation (RCC1) family protein [Source:UniProtKB/TrEMBL;Acc:Q9LU80],11.072438061573045,10.637464299915598,10.817364594615544,11.146616874455411,11.336241564023021,11.008565180917303,11.302409189778219,11.148818398979518,11.240283702991416,10.382536542382354,10.704794398879631,10.833004116474882,0.04067751552664474,0.33922869253401644,0.3172322465157069,0.014411793594486464,0.13628244994674307,0.37914951938588437,0.1973579135217317,0.5987404169535367,-0.20025267640912073,1860,1733,1895,2130,2541,2125,2438,2055,2587,1262,1666,2188,-0.4663289258434698,-0.7953498901885846,-0.3756538569294618,0.2331644629217349,1.2979488435976576,0.22021088164830518,1.0311050693650055,0.03886074382028915,1.417121791313211,-2.015577246145664,-0.9689278792525429,0.38342600569351964,9
AT5G36180.1,SCPL1,5,14238935,14242135,+,3200,protein_coding,Serine carboxypeptidase-like 1 [Source:UniProtKB/Swiss-Prot;Acc:Q8RWJ6],4.725695124933475,3.6939605685913355,5.05995607501373,6.895923860902625,5.023743360066366,4.9103003749938665,6.093999561709965,5.632079491422217,7.18867071115172,4.7207006854854265,4.702129241618322,5.1013927781168,0.04076902662691585,0.3393703431936226,1.357401266582989,0.003907597326463292,0.05874945823824732,1.9064607484634875,0.6906835069402213,0.9150539021954867,0.2676056481907742,22,13,34,111,31,30,65,44,155,24,25,40,-0.6518957520338629,-0.8652434526994908,-0.3674321511463591,1.457875954548457,-0.43854805136823505,-0.4622533514421937,0.3674321511463591,-0.1303791504067726,2.5009091578026377,-0.6044851518859456,-0.580779851811987,-0.2252003507026072,9
AT5G48657.1,,5,19733917,19735490,-,1573,protein_coding,defense protein-related [Source:TAIR;Acc:AT5G48657],5.527700305848329,5.465125944637685,4.516592614106659,6.110377040089111,6.153438697721204,5.570268043550707,6.588982033982507,6.185586502636876,6.09382675695345,4.831962947935394,5.5252808450540325,5.02960231737886,0.040991096425158406,0.34050929858712453,0.7494623797695574,0.0026360629358958064,0.044708292645268814,1.0931438841365375,0.8400216442345342,0.9611018208434383,-0.07613329864819939,39,47,23,64,69,48,92,65,72,26,45,38,-0.6539586781025216,-0.2615834712410087,-1.4387090918255476,0.5722138433397063,0.8174483476281518,-0.21253657038331963,1.9455270673550016,0.6212607441973954,0.9645890502012192,-1.29156838925248,-0.35967727295638696,-0.7030055789602108,9
AT2G22250.3,PAT,2,9457810,9460919,-,3109,protein_coding,Bifunctional aspartate aminotransferase and glutamate/aspartate-prephenate aminotransferase [Source:UniProtKB/Swiss-Prot;Acc:Q9SIE1],0,5.856810227768167,4.738550089003114,7.540058634745587,6.194090325737082,6.105013935459682,7.757477770719578,6.350869437709965,7.0931372608767145,6.1662777149610335,6.1514794502655645,4.448317747317948,0.04215218746660102,0.3454844086573576,1.96972770872829,0.014057264592426717,0.13415520695880873,2.378534372353136,0.3230498111286488,0.7207578926210731,0.9609238039498547,0,62,27,174,71,70,208,73,145,67,70,25,-1.3312465661091268,-0.33281164152728177,-0.8964442602428394,1.4708127383625027,-0.18787753957185263,-0.20398132867801141,2.018341567971902,-0.15566996135953506,1.003802854283898,-0.2522926959964878,-0.20398132867801141,-0.928651838455157,9
ATMG00640.1,ORF25,Mt,188084,188662,-,578,protein_coding,"hydrogen ion transporting ATP synthases, rotational mechanism;zinc ion binding [Source:TAIR;Acc:ATMG00640]",2.160824389871925,3.587743241883671,3.741157802887507,3.9904461552789368,4.608452622997373,4.204969600544553,4.217528550093738,4.222678460809748,4.366626272663022,3.8817474188631054,3.9085305878880328,3.8411630860922368,0.0423071366562192,0.3464090046411447,1.0220067066923937,0.04707302781738391,0.271581271967922,1.0010526445300179,0.2587955846515322,NA,0.5802956349642403,3,12,13,14,23,18,17,16,21,13,14,16,-2.387015233847221,-0.5967538084618053,-0.3978358723078702,-0.1989179361539351,1.5913434892314808,0.5967538084618053,0.3978358723078702,0.1989179361539351,1.1935076169236105,-0.3978358723078702,-0.1989179361539351,0.1989179361539351,9
AT1G68290.1,ENDO2,1,25596671,25598438,+,1767,protein_coding,Endonuclease 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9C9G4],6.184846188845222,5.8337592996318755,5.860519806873065,6.373633768797689,6.364052829138696,6.509696847311038,6.476044649187825,6.567938286073523,6.5035738875119264,5.80641129565899,6.001729625615972,5.386435023628615,0.04286461495418039,0.34850321135008056,0.46263338563735534,0.013522676479973305,0.13099696905752878,0.5615248364076275,0.35251140902083483,0.7416623040764484,-0.2210014267644037,62,61,60,77,80,93,85,85,96,52,63,49,-0.6194709417653796,-0.6819385997585272,-0.7444062577516747,0.31754392813183285,0.5049469021112754,1.317026456022193,0.8172851920770129,0.8172851920770129,1.5044294300016354,-1.2441475216968547,-0.5570032837722322,-1.4315504956762972,9
AT3G53150.1,UGT73D1,3,19697607,19699392,-,1785,protein_coding,UDP-glucosyl transferase 73D1 [Source:TAIR;Acc:AT3G53150],9.324069351608179,8.443893718160401,8.73931741772267,9.768717096945384,9.662908236315351,9.034187614640395,9.89422263868462,8.994714005448095,9.00083877712729,8.322876454939154,8.15656901093655,8.068629229184523,0.04355091303665232,0.35070115926285034,0.6419052740321263,0.1308832756486411,0.46057860657871363,0.48071295738385583,0.029279253124083925,0.23959192913578606,-0.6977951264764737,553,378,448,819,796,540,918,461,547,302,284,321,0.10551290974278421,-0.7181938205912203,-0.38871112845761846,1.357547139850471,1.2492885410065733,0.04432326691797244,1.8235298044394221,-0.32752148563280675,0.07727153613133263,-1.0759178863362737,-1.1606420071706285,-0.9864868699000103,9
AT3G57550.3,AGK2,3,21307021,21309525,+,2504,protein_coding,Guanylate kinase [Source:UniProtKB/TrEMBL;Acc:F4J3E9],9.951919028646687,9.94101694912335,9.881397855688947,10.106067313856085,10.023069486730025,10.13580958055788,10.418824464662904,10.176553047482242,10.318438389818667,9.945609105339456,9.853504204267843,9.893152082161581,0.04394239337255614,0.3525838959492037,0.16459443897054346,2.2131590710367715e-6,1.9188357530681708e-4,0.38413928557061583,0.7408651080333448,0.9314030014185894,-0.027124343056040754,855,1069,990,1035,1022,1160,1321,1047,1365,932,923,1140,-1.4078514549612962,-0.01679237980138473,-0.5303141879211651,-0.23780176557445476,-0.3223053542523933,0.574732740944185,1.621277185340193,-0.15979845294866535,1.9072893316347543,-0.907330198945814,-0.965832683415156,0.4447272199012027,9
