ID,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Mock_1,Mock_2,Mock_3,Flg22_1,Flg22_2,Flg22_3,Flg22_SynCom33_1,Flg22_SynCom33_2,Flg22_SynCom33_3,Flg22_SynCom35_1,Flg22_SynCom35_2,Flg22_SynCom35_3,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Raw_Mock_1,Raw_Mock_2,Raw_Mock_3,Raw_Flg22_1,Raw_Flg22_2,Raw_Flg22_3,Raw_Flg22_SynCom33_1,Raw_Flg22_SynCom33_2,Raw_Flg22_SynCom33_3,Raw_Flg22_SynCom35_1,Raw_Flg22_SynCom35_2,Raw_Flg22_SynCom35_3,Scale_Mock_1,Scale_Mock_2,Scale_Mock_3,Scale_Flg22_1,Scale_Flg22_2,Scale_Flg22_3,Scale_Flg22_SynCom33_1,Scale_Flg22_SynCom33_2,Scale_Flg22_SynCom33_3,Scale_Flg22_SynCom35_1,Scale_Flg22_SynCom35_2,Scale_Flg22_SynCom35_3,cl
AT4G37540.1,LBD39,4,17639393,17640925,-,1532,protein_coding,LOB domain-containing protein 39 [Source:UniProtKB/Swiss-Prot;Acc:Q9SZE8],9.431939797872793,9.324768766850802,9.537855210627153,8.707507697190547,8.81235039708095,9.240093715022208,8.608644879543597,9.061841621640049,9.447722160344858,9.965573353562926,9.527275489748465,9.832476897720037,0.0321783617203247,0.29727839384828997,-0.4956034294768377,0.1250945106674677,0.4491506124967099,-0.35442499102349434,0.12478494276122105,0.49550756306459537,0.35285797540950997,596,697,780,392,441,623,376,483,746,945,736,1093,-0.2856995289641937,0.17232670001014858,0.5487244921375783,-1.210821813229202,-0.9886110684792734,-0.16325687369382497,-1.2833804237597908,-0.7981447158364776,0.394537444760077,1.2969851632342762,0.34918831317845894,1.9681523106422232,4
AT2G43030.1,RPL3A,2,17894796,17895882,+,1086,protein_coding,"50S ribosomal protein L3-1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9SKX4]",7.079369416245611,7.599207366953241,7.967780075475751,6.995511128154542,7.05774033155854,7.231039431852608,7.54992789047414,7.4643356693215495,7.450055944892838,8.249614100044143,8.007374779796375,8.441411766113838,0.032316156588482296,0.2983546019116604,-0.5017981348159304,0.6366049484457185,0.8851971059095953,-0.10953862647531237,0.004373073233462326,0.07504093855252257,0.6497980907858788,116,210,262,119,130,154,180,159,186,287,256,416,-1.034334161349901,0.0429778737403006,0.6389377229391355,-0.9999518623576605,-0.8738834327194455,-0.5988250407815217,-0.3008451161821042,-0.5415212091277875,-0.2320805181976232,0.9254568812078061,0.5701731249546546,2.4038957378741466,4
AT5G18460.1,,5,6122725,6126742,+,4017,protein_coding,At5g18460 [Source:UniProtKB/TrEMBL;Acc:Q8LFH3],7.029124283216892,7.218141363840668,7.108996660093282,6.531290026932499,6.364052829138696,6.954977754238358,6.49273000706914,6.883452054257911,6.736396292189111,7.5471252332269145,7.03516666022193,7.285253571903055,0.032730067534763436,0.2998044217515561,-0.4857962839137508,0.06835701149357067,0.3310942672018318,-0.4134467245706984,0.4098985853693433,0.7783593193789116,0.18217553364723826,112,161,144,86,80,127,86,106,113,176,130,186,-0.3842657219473662,1.0019198271633787,0.5209983101249569,-1.1197927480061287,-1.2895297540196893,0.04007679308653527,-1.1197927480061287,-0.5540027279609268,-0.3559762209451061,1.42626234219728,0.12494529609331556,1.709157352219881,4
AT5G10010.1,HIT4,5,3127828,3131803,+,3975,protein_coding,Protein HEAT INTOLERANT 4 [Source:UniProtKB/Swiss-Prot;Acc:A2RVJ8],10.424835167153512,10.53579298294107,10.666717855605992,10.2913929306323,10.083824497192303,10.406891761664351,10.305343509612555,10.336669076340531,10.379439772229016,10.815469608636722,10.477489261103365,10.447794677994787,0.03278159016658256,0.3000389202115707,-0.27951835497158,0.11624386871754548,0.4344921689189457,-0.20552196866514524,0.7401694097814746,0.9313769371056392,0.04324646777635981,1187,1615,1707,1177,1066,1400,1221,1170,1424,1704,1423,1675,-0.9000994611955319,0.9307563141312998,1.3243047518183757,-0.9428764652919531,-1.4177012107622295,0.011050726058241846,-0.7546576472676995,-0.9728203681594481,0.11371553588965297,1.3114716505894495,0.10943783548001083,1.1874183387098276,4
AT1G77690.1,LAX3,1,29200417,29203418,-,3001,protein_coding,LAX3 [Source:UniProtKB/TrEMBL;Acc:A0A178W1L1],10.727232196865387,10.733996873359791,11.031903818339657,10.42354882948538,10.28422625318251,10.740913347594873,10.27913288783204,10.668688466956004,10.652550803401853,11.294852670493203,11.134898493847972,11.092827778141448,0.03355699779603114,0.3051414817947664,-0.34261691826011875,0.06794475106508975,0.3302559768354491,-0.29418837378350593,0.035047101588485015,0.2639008356856878,0.33848029693834886,1464,1853,2199,1290,1225,1765,1199,1473,1721,2376,2245,2620,-0.6696121924575406,0.13974816859678366,0.8596419601772366,-1.0316397061425082,-1.1668798693006859,-0.04334620614044137,-1.2209759345639568,-0.6508866314048698,-0.13489339350905388,1.2279113275464277,0.9553503833353314,1.7355820938632789,4
AT1G04680.1,,1,1303467,1307973,-,4506,protein_coding,Pectate lyase [Source:UniProtKB/TrEMBL;Acc:A0A178W464],10.512021917534481,10.683317682311397,10.684347229008127,10.325285006231105,10.242440104977948,10.322067265331182,10.034725043175676,10.271132624372543,10.374369031591153,11.086948677018448,10.530209985151291,10.637833791646331,0.03354815005228168,0.3051414817947664,-0.3322375880281786,0.01143832189151752,0.11798140519233506,-0.3955594013032926,0.35870220860226126,0.7457732716908898,0.14294553562792808,1261,1789,1728,1205,1190,1320,1012,1118,1419,2057,1476,1911,-0.5804150138487086,0.9818235280992168,0.8013376359423542,-0.7461069804189432,-0.7904887571788274,-0.40584669192649725,-1.317152508062787,-1.0035212856262719,-0.11292696531126124,1.774777939542482,0.055723786376298885,1.342795312412942,4
AT4G37490.1,CYCB1-1,4,17621886,17624308,-,2422,protein_coding,Cyclin-B1-1 [Source:UniProtKB/Swiss-Prot;Acc:P30183],6.8085716554226545,7.038267493823054,7.048050430439723,6.480628365438712,6.450485023395791,6.446982882839152,6.093999561709965,6.584635274506681,6.113436933005324,7.766082093063025,7.444690467174517,7.0515136415425435,0.03356341537821256,0.3051414817947664,-0.5169332395033877,0.004388083384992353,0.06353161292359458,-0.6996816994076982,0.04137419377367802,0.2886746813512172,0.4779638221499299,96,142,138,83,85,89,65,86,73,205,173,158,-0.44285121570455827,0.5714801995191605,0.4832774677605763,-0.7295100939199571,-0.685408728040665,-0.5972059962820807,-1.126422386833586,-0.6633580451010189,-0.9500169233164177,1.9606732247168623,1.2550513706481885,0.9242911265534975,4
AT4G11630.1,,4,7019664,7021348,+,1684,protein_coding,At4g11630 [Source:UniProtKB/TrEMBL;Acc:Q9T0D0],8.328916847892705,8.353594899570258,8.190916040297227,8.197553187469827,8.007400347106678,7.897319520546561,8.078071816507949,7.9818683149574605,8.0977235075916,8.43286814145082,8.337141981449705,8.45517804053302,0.033781236000650305,0.3064268787610802,-0.25547604081609376,0.047275118927068684,0.27207700862706224,-0.23865939404879538,0.31447356238561847,0.7138707760917571,0.1179865927945437,277,355,306,275,252,245,260,228,292,326,322,420,-0.3626463026516526,1.0879389079549577,0.1766738397533692,-0.3998407952313092,-0.827577459897361,-0.9577581839261593,-0.6787994895787343,-1.273911370853241,-0.08368760830422751,0.5486187655499359,0.4742297803906226,2.2967599167937998,4
AT5G53580.1,PLR1,5,21764937,21767013,-,2076,protein_coding,"Pyridoxal reductase, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q56Y42]",5.15854023872204,5.879498639990865,5.78782549273853,5.0866328419212925,5.023743360066367,4.711211651496133,5.7218101234684715,5.268641442564327,4.8128675247549175,6.1011298494635895,6.359287653180433,6.199524774374986,0.03441538068887114,0.3096663760937848,-0.7213001972012508,0.2973906545383776,0.665221761872915,-0.3472157625686915,0.06738683804583064,0.36933529055869124,0.5833807892039192,30,63,57,31,31,26,50,34,29,64,81,87,-0.8617884680909875,0.6685623541692413,0.3903167501219269,-0.8154142007497684,-0.8154142007497684,-1.0472855374558636,0.06569687873339354,-0.6762913987261113,-0.9081627354322065,0.7149366215104602,1.503299166311184,1.7815447703584983,4
AT1G73090.1,,1,27488217,27490831,+,2614,protein_coding,unknown protein; Has 28 Blast hits to 28 proteins in 12 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 28; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink). [Source:TAIR;Acc:AT1G73090],5.665650779059369,6.008610657827863,5.952076481091294,5.0866328419212925,5.068160498838071,5.65594366969121,5.603890994040668,5.387594356447352,5.685813039752672,5.859903975916142,6.323663208077718,6.166434035135303,0.03490051220773576,0.3120326356370528,-0.5992918967495507,0.24125037791056894,0.6112287681481192,-0.32655433861173755,0.3570497944176424,0.744461002065638,0.24715405259828394,43,69,64,31,32,51,46,37,54,54,79,85,-0.6108949668727502,0.8666184413776225,0.58248124748332,-1.2928242322190762,-1.2359967934402156,-0.15627545664186634,-0.4404126505361688,-0.9518595995459131,0.014206859694715123,0.014206859694715123,1.4348928291662273,1.7758574618393903,4
AT5G45720.1,,5,18543193,18547341,-,4148,protein_coding,Protein STICHEL-like 4 [Source:UniProtKB/Swiss-Prot;Acc:F4KEM0],6.417483066118173,6.997362941541741,7.128753047541152,5.895149733894296,5.882064846289331,6.655500568925876,6.049581998738128,6.771238599134737,6.857631366380905,7.514137746808623,7.411137670004914,7.139402807467474,0.034954377251777045,0.312215261862094,-0.6960729728852216,0.38708657449376843,0.7404583573287897,-0.28234544683759555,0.1327317905925483,0.508643105778198,0.4831195919252032,73,138,146,55,57,103,63,98,123,172,169,168,-0.9035448449998588,0.5376923310735355,0.7150753681287225,-1.3026566783740294,-1.2583109191102326,-0.2383584560429075,-1.1252736413188424,-0.3492228542023994,0.20509913659505996,1.2915702385580803,1.2250515996623852,1.2028787200304867,4
AT5G19820.1,emb2734,5,6695174,6701355,-,6181,protein_coding,ARM repeat superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q93VS8],11.511527851505969,11.39865553185008,11.55385812903737,11.226295293123238,11.105975033121458,11.387698052951539,11.087192329471229,11.207265563710623,11.303539567453395,11.71837072128658,11.395683086376241,11.467371090026642,0.035357572583087804,0.31431322298472625,-0.244754847919731,0.013541168143532347,0.1310816283883459,-0.2873240481977195,0.7029507824982025,0.9191853437950244,0.044248594997385864,2522,2938,3158,2251,2166,2764,2100,2140,2703,3187,2690,3397,-0.32846187077591965,0.6074294870513582,1.1023720320561687,-0.9381410966682088,-1.1293688981473402,0.21597492872937182,-1.2778516616487832,-1.187862108011545,0.07874085943258348,1.1676144584431665,0.04949425450048104,1.6400596150386673,4
AT3G49180.1,RID3,3,18229747,18232004,+,2257,protein_coding,Protein ROOT INITIATION DEFECTIVE 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9M3B4],7.328211222214181,7.704613975007891,7.67039180056042,7.207660333395429,6.8946598541997295,7.338597950124952,7.072342532193107,7.292046580862956,7.286930268042617,8.028011489580344,7.556336574534303,7.69797696673269,0.03618518284816502,0.31893743132786356,-0.4238653991406968,0.07307506369388102,0.34378786528157323,-0.3618912065086437,0.3277003555927823,0.7242029607739568,0.19338607088315127,138,226,213,138,116,166,129,141,166,246,187,248,-0.8137889305763178,1.0625453722372016,0.7853596229579316,-0.8137889305763178,-1.2828725062796977,-0.21677347059019805,-1.0056867570004278,-0.7498229884349479,-0.21677347059019805,1.4889849865130014,0.2309881243993918,1.5316289479405814,4
AT5G16620.1,TIC40,5,5450620,5454577,+,3957,protein_coding,TIC40 [Source:UniProtKB/TrEMBL;Acc:A0A178UEV6],8.864830600115443,8.98102262975156,9.171877525384247,8.718480485257588,8.731803813583381,8.873576103634674,8.690476340788077,8.846836675753462,8.842407246316613,9.143208890161228,9.213642396618516,9.06593986356637,0.03651378164986478,0.3205321837678217,-0.23697848579634462,0.05351099016122951,0.2914175873552001,-0.21872910963247566,0.2501333582417947,0.6588820711183246,0.1281399434751584,402,549,605,395,417,483,398,416,490,534,592,642,-1.0234507427438198,0.6192854812781078,1.2450897570959851,-1.1016762772210544,-0.8558245974354598,-0.11826955807867598,-1.0681510481593823,-0.8669996737893505,-0.04004402360144133,0.4516593359697479,1.0998137644954065,1.6585675821899395,4
AT5G01630.1,BRCA2B,5,234851,241106,-,6255,protein_coding,Protein BREAST CANCER SUSCEPTIBILITY 2 homolog B [Source:UniProtKB/Swiss-Prot;Acc:Q7Y1C4],7.103850650174437,7.802840921567047,7.835778354676771,7.228279457365921,7.233792001631944,7.114811318277006,7.389899933516943,7.593691786707678,7.3626267600149164,8.11308529278748,8.001750203912291,7.922683149996146,0.03658051036613435,0.3205987080735326,-0.4328694905681865,0.3995072452424172,0.748488715751132,-0.17288655705646325,0.05167390042240943,0.3267202881372736,0.3921776762507537,118,242,239,140,147,142,161,174,175,261,255,290,-1.330018766420792,0.8025975314608226,0.7510019758669125,-0.9516513587321185,-0.8312617290129951,-0.9172543216695118,-0.5904824695747483,-0.36690172866780485,-0.34970321013650146,1.129369383555586,1.026178272367766,1.628126420963383,4
AT1G52930.1,BRIX1-2,1,19711179,19713308,+,2129,protein_coding,Ribosome biogenesis protein BRX1 homolog 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9C928],9.14397079599591,9.602167354579048,9.668448969201481,8.95643586992042,8.635465464953342,9.242403757500794,8.945069232651688,9.24630001146401,9.368331761482985,10.20012719548877,9.419607010920464,9.642504023844698,0.036651867975012166,0.3208298355775206,-0.5250854221786845,0.24238641240943645,0.6124665074109871,-0.2932941286988605,0.226806372940701,0.634403873992255,0.3021197665236918,488,845,854,466,390,624,475,549,706,1112,683,958,-0.8540172517943788,0.7408432131956472,0.7810497795399335,-0.9522999695248566,-1.2918220853210527,-0.24645136036960702,-0.9120934031805702,-0.5815060799053268,0.11987513298944656,1.9336380147428094,0.017125018998492513,1.2456589906294648,4
AT5G04060.1,,5,1099029,1102058,+,3029,protein_coding,Probable methyltransferase PMT7 [Source:UniProtKB/Swiss-Prot;Acc:Q9LZA4],8.764748483237998,8.713832472219114,8.877098162416186,8.379084689938551,8.350856603809897,8.543451994419135,8.01594176088113,8.543736080153675,8.647691516639938,9.068490767411985,8.847243296840785,8.811493007407455,0.03706190499890253,0.323005918146938,-0.36049736817472583,0.03771388657359137,0.2397418286859898,-0.3593487917495299,0.46066339801069833,0.8112018759582331,0.12612530423190943,375,456,493,312,320,384,249,337,428,507,459,538,-0.33343757320996703,0.571873379751173,0.9854104817210766,-1.037568314401965,-0.9481548869490128,-0.2328474673253959,-1.7416990555939629,-0.7581513536114896,0.2589263836658407,1.1418839797637428,0.6054034150460301,1.4883610111439323,4
AT2G01070.1,,2,75520,77865,+,2345,protein_coding,Lung seven transmembrane receptor family protein [Source:UniProtKB/TrEMBL;Acc:F4IM73],8.677732770520596,8.735758892641917,8.771092574261043,8.392849219353836,8.544072856797484,8.543451994419135,8.468063246358167,8.682052342232518,8.751464322120828,8.968538345207081,8.786387926985965,8.919707189796725,0.0377353541367331,0.3245333143150233,-0.23433499539052993,0.42080521591271175,0.7630266394315441,-0.09017325994791242,0.13620718902975976,0.513133816736292,0.16436444759766708,353,463,458,315,366,384,341,371,460,473,440,580,-0.8527340460431043,0.6129025955934813,0.5462827482463637,-1.3590448858811974,-0.6795224429405987,-0.43969099249097565,-1.0126216796761864,-0.6129025955934813,0.5729306871852107,0.7461422902877163,0.30645129779674063,2.171807023516031,4
AT5G60980.2,,5,24543136,24546352,+,3216,protein_coding,AT5g60980/MSL3_100 [Source:UniProtKB/TrEMBL;Acc:Q9FME2],9.243729924717291,9.042632030304755,9.340201225253168,8.847365776499165,8.931342785098744,9.10951660438916,9.030397017600144,8.911131682127174,8.998204052985278,9.424135442038189,9.409022241374682,9.245007165250165,0.03786018422070915,0.32510779282841323,-0.24617753956168692,0.04966792281383918,0.2802630354915249,-0.23269189710844132,0.20781561804292903,0.6097107486435106,0.14723249463564791,523,573,680,432,479,569,504,435,546,649,678,727,-0.4381400120569334,0.06838023309559077,1.1523335577219924,-1.3600068582345275,-0.8838778277911546,0.02785861348338883,-0.6306177052148926,-1.3296156435253759,-0.20514069928677228,0.8382910057274275,1.1320727479158916,1.6284625881653652,4
AT2G38770.1,EMB2765,2,16202942,16210428,-,7486,protein_coding,P-loop containing nucleoside triphosphate hydrolases superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q8L5Y4],10.024244430530592,10.355350307179455,10.356996033699364,9.909425777518786,9.874663321491642,10.067098767509613,9.652062534362802,9.950462890095066,10.038421705022996,10.523882908915473,10.230574290446187,10.314433755734985,0.03814722702188103,0.32657150859104817,-0.3018828805440627,0.012230437001259345,0.12267811543155326,-0.3651325081555537,0.46111526771634853,0.8115223928836806,0.10679714897091527,899,1425,1377,903,922,1106,776,895,1124,1392,1199,1527,-0.9053825684651158,1.1674410703277065,0.978286061464483,-0.8896196510598472,-0.8147457933848212,-0.08965159274246522,-1.3900922786771255,-0.9211454858703844,-0.018718464418756475,1.0373970017342404,0.27683623693002996,1.569395464162056,4
AT3G26935.1,PAT07,3,9932526,9935499,-,2973,protein_coding,Probable protein S-acyltransferase 7 [Source:UniProtKB/Swiss-Prot;Acc:Q0WQK2],9.700256361746503,9.730950151588148,9.945461687302936,9.614745907515752,9.40817072774512,9.672348790924667,9.599111273389195,9.65680120418709,9.711699352964786,10.074236382670515,9.876736540863845,9.939184883301953,0.038462049961536196,0.3284969669994154,-0.2277895745765926,0.20102561651245762,0.5632069435214055,-0.1404334347707593,0.12192638173894138,0.49027208794160343,0.16837632295549562,718,924,1035,736,667,841,748,730,896,1019,938,1177,-0.9652809324150523,0.3508660421740314,1.0600520333361105,-0.8502777987130935,-1.2911231445706022,-0.17942618545166739,-0.7736090429117877,-0.8886121766137465,0.17197227863765108,0.9578270256010359,0.44031292394222155,1.9672989769848963,4
AT1G06730.1,,1,2067509,2070455,+,2946,protein_coding,At1g06730/F4H5_22 [Source:UniProtKB/TrEMBL;Acc:Q9ASV2],7.984572768663888,7.790922118781439,7.786879271254727,7.6511266290940245,7.5942305363377844,7.501758596663531,7.664812775371843,7.634355429883696,7.742266504017866,7.96837421641872,7.769933333016423,7.754738588798126,0.03894252739928456,0.3311533500246994,-0.2722261004247748,0.189077508723178,0.5483843209096385,-0.17202761239880296,0.8645787904108305,0.9680044060890004,-0.021989083754796544,218,240,231,188,189,186,195,179,228,236,217,258,0.1652461943847196,1.020638259435033,0.6707051419144502,-1.0011975306838894,-0.9623160731816025,-1.0789604456884634,-0.7290273281678806,-1.351130648204472,0.5540607694075893,0.8651124294258851,0.12636473688243263,1.7205044944761982,4
AT3G09210.1,PTAC13,3,2825142,2826922,-,1780,protein_coding,AT3g09210/F3L24_8 [Source:UniProtKB/TrEMBL;Acc:Q94AA3],6.838056314768648,7.455600425088955,7.475868659031799,6.829999760337121,6.682473716055018,7.031774679554779,7.072342532193107,7.060995896728653,6.925765393865565,7.664516526443922,7.376785916311731,7.558271900953936,0.03970611300555695,0.3350023889754988,-0.4381174079289446,0.19750316112860505,0.5585641962051233,-0.2726072010967118,0.23027729726293258,0.6381277349837351,0.24831689571628182,98,190,186,106,100,134,129,120,129,191,165,225,-1.1802660719358264,1.002336513352536,0.9074407487747811,-0.9904745427803165,-1.132818189646949,-0.3262041907360324,-0.444823896458226,-0.6583393667581745,-0.444823896458226,1.0260604544969747,0.4092379847415679,1.8326744534078911,4
AT1G26270.1,PI4KG5,1,9089469,9092560,-,3091,protein_coding,Phosphatidylinositol 4-kinase gamma 5 [Source:UniProtKB/Swiss-Prot;Acc:Q9C671],11.41700201355744,11.147849474247058,11.718137057881878,11.182060124173441,11.057914216774288,10.92977197361605,11.255516802890659,11.165562428209341,11.3104588031422,11.955687859515645,11.304395291898802,11.557074793080732,0.03994920992214852,0.33563806812516556,-0.3864389503378945,0.284090032563415,0.6536393775367468,-0.20139733564975548,0.3261539378617336,0.7232031648445663,0.18439556727206985,2362,2469,3539,2183,2095,2012,2360,2079,2716,3757,2525,3615,-0.4425008603459955,-0.2738039765323796,1.41316486160378,-0.7247134042958765,-0.8634547666846447,-0.9943130971195057,-0.44565407312755845,-0.888680468937148,0.11561780199064046,1.7568650547941378,-0.18551401864861794,1.5329869473031708,4
AT2G41180.1,SIB2,2,17165191,17166110,+,919,protein_coding,"Sigma factor binding protein 2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:O80669]",3.895962952520956,4.132143129152561,4.516592614106659,3.8904962284416307,2.6054102972499362,2.2857371111606164,3.6311881343164103,3.2979520451024302,3.7171555305973403,4.075089511297729,5.001702187430943,4.653298577488479,0.04022082706343826,0.337111186976053,-1.217063564328127,0.22354927565477603,0.591897587726196,-0.6926771461888902,0.4119967103829309,NA,0.43907034427591696,12,18,23,13,5,4,11,8,13,15,31,29,-0.3650656414125249,0.326637679158575,0.903057112967825,-0.2497817546506749,-1.1720528487454747,-1.2873367355073246,-0.4803495281743749,-0.8262011884599249,-0.2497817546506749,-0.01921398112697493,1.8253282070626249,1.594760433538925,4
AT5G63920.1,TOP3A,5,25574419,25581433,+,7014,protein_coding,DNA topoisomerase 3-alpha [Source:UniProtKB/Swiss-Prot;Acc:Q9LVP1],7.05446557629353,7.826387132372366,7.865519473652909,7.042840142709218,6.857179683318852,7.329934751752031,6.75031924217008,7.219065225786271,7.053079248437221,8.259600051602543,8.09978273748916,7.787753630355137,0.041755036903974,0.3437978655841316,-0.5434410239051511,0.021545185066547595,0.17267658983995024,-0.6147796731470005,0.09901190583556546,0.44817091826755107,0.43190598373221367,114,246,244,123,113,165,103,134,141,289,273,264,-0.9674687785110584,0.8547316319069158,0.8271225347793707,-0.8432278414371056,-0.981273327074831,-0.2634368017586593,-1.1193188127125562,-0.6913778072356078,-0.5947459672892,1.4483272201491346,1.2274544431287742,1.1032135060548214,4
AT2G34680.1,AIR9,2,14616610,14629207,-,12597,protein_coding,Outer arm dynein light chain 1 protein [Source:TAIR;Acc:AT2G34680],10.945275636248587,11.51280723544453,11.529448417148858,10.772284537246739,11.107305943038329,11.11513950272528,10.971427002983773,11.238594874457455,10.987477643886479,11.78815768948442,11.831082916572324,11.706274507327455,0.041834124339386033,0.3441455673628611,-0.3471609514954524,0.09687948559018691,0.3984569050849763,-0.28313461019844643,0.013080796766625869,0.1490925813120236,0.42219897203327744,1703,3180,3105,1643,2168,2288,1938,2187,2171,3345,3638,4009,-1.1424117468402288,0.7085897890402184,0.6145985126752668,-1.21760476793219,-0.5596658333775287,-0.4092797911936062,-0.8479057475633803,-0.535854710031741,-0.5559061823229307,0.915370597043112,1.2825631833755229,1.7475066971274835,4
AT2G41720.1,EMB2654,2,17403645,17407325,-,3680,protein_coding,EMB2654 [Source:UniProtKB/TrEMBL;Acc:A0A178VXZ9],5.79155401328417,6.463796030298838,6.058911290067167,5.579269294840596,5.416241639769856,5.68340768780035,5.634286594565839,5.309391951807763,5.190605827611504,6.364363852630273,6.461168727304074,5.969479132386864,0.0421979180828356,0.3456157553854701,-0.5836022362419767,0.008709302360680462,0.09988202476954444,-0.7632666067572675,0.6117060843198603,0.8852279259750058,0.13996944227287064,47,95,69,44,41,52,47,35,38,77,87,74,-0.5766798711100926,1.7625286201533812,0.4954573540523329,-0.7228804018140597,-0.8690809325180268,-0.33301231993681407,-0.5766798711100926,-1.161481993925961,-1.015281463221994,0.8853254359295785,1.3726605382761354,0.7391249052256114,4
AT3G59370.1,,3,21941765,21942571,-,806,protein_coding,At3g59370 [Source:UniProtKB/TrEMBL;Acc:Q9LX34],8.424340025263282,8.154039149168977,8.622246524223483,8.258966813497837,7.571267336270015,8.031603955348649,8.089086251278538,8.409603872819355,8.43427657766832,8.9439784234590185,8.759976222587385,9.105759174080932,0.042472036387474175,0.34704906979274774,-0.4330190173801696,0.6600240106948098,0.8964642420146048,-0.09329321655289699,0.011173527020186907,0.13532391243516836,0.5328721430330122,296,309,413,287,186,269,262,307,369,465,432,660,-0.46884685214183713,-0.36480686788276656,0.4675130061897981,-0.5408745335519629,-1.349185180487819,-0.6849298963722145,-0.7409514263578678,-0.38081301930723893,0.11537767485140533,0.8836729432260804,0.6195714447222859,2.444272707112139,4
AT3G19720.1,ARC5,3,6850358,6855590,-,5232,protein_coding,Dynamin-like protein ARC5 [Source:UniProtKB/Swiss-Prot;Acc:Q84N64],8.248854528930188,8.59548245753017,8.73931741772267,8.144299363356742,8.163968000986857,8.267645542135687,7.8314901929998575,8.192594010009225,8.165045823198103,8.811095205202319,9.05160229953018,8.685767551873225,0.04332894503323663,0.35050794561120274,-0.3523054753073511,0.0067840441318084135,0.08423495351098095,-0.47384687205098625,0.068137083455458,0.3711152310021326,0.31292288705208166,262,420,448,265,281,317,219,264,306,424,529,493,-0.8658986662740807,0.648625200197928,0.9170218347625877,-0.8371418839992958,-0.6837723785337759,-0.3386909912363562,-1.2780792122126654,-0.8467274780908908,-0.4441325262439011,0.686967576564308,1.693454956181782,1.3483735688843623,4
AT3G06980.1,RH50,3,2201432,2205171,+,3739,protein_coding,DEAD-box ATP-dependent RNA helicase 50 [Source:UniProtKB/Swiss-Prot;Acc:Q8GUG7],7.540379903679498,7.981255025492248,8.058127204523856,7.498223893896511,7.56353098890794,7.59147389281111,7.657431949991572,7.863712889952974,7.903016332904365,8.229432413409775,8.249678800415973,8.406410180237957,0.04400539300075755,0.3528084876852755,-0.33167042486456555,0.667695384898709,0.8987525580515295,-0.06990769784292845,0.008780907829948021,0.11710148590514939,0.41819707534841155,160,274,279,169,185,198,194,210,255,283,303,406,-1.1694042954954937,0.43676545976337716,0.5072115016606961,-1.0426014200803198,-0.8171740860088992,-0.63401437707587,-0.6903712105937252,-0.46494387652230473,0.16907050055356534,0.5635683351785512,0.8453525027678268,2.296540965852596,4
AT5G40490.1,,5,16225326,16227757,+,2431,protein_coding,RNA-binding (RRM/RBD/RNP motifs) family protein [Source:UniProtKB/TrEMBL;Acc:Q9FM47],8.610980434385619,8.9084139559886,8.868311050597333,8.515355544764242,8.520290530490817,8.430480543869889,8.283810696401849,8.357120048447346,8.684211523058185,9.249749160278142,8.872118030734306,9.090404211776805,0.04402154138543759,0.3528084876852755,-0.3152187505354683,0.02542492087140314,0.1919867199059155,-0.3502638312068949,0.07368509906320865,0.3872250138188453,0.27574592065407094,337,522,490,343,360,355,300,296,439,575,467,653,-0.7910835763395351,0.8156918486135922,0.5377631264595378,-0.7389719409356498,-0.5913223072913084,-0.6347486701278794,-1.1124386613301604,-1.1471797515994173,0.09481422552651353,1.276011294681245,0.33800185741131117,1.9534625549317526,4
AT5G58950.1,,5,23800856,23803684,-,2828,protein_coding,At5g58950 [Source:UniProtKB/TrEMBL;Acc:Q9FIL6],10.778507995012935,10.876155303621315,10.978465815171578,10.582137149909363,10.729256488967758,10.700318788960212,10.54517672661916,10.697758355168492,10.700340995723936,10.785545015927712,11.1004463592258,10.931696010749661,0.04407938062134365,0.3530762169243514,-0.20849203906361516,0.025772556856828024,0.19343136298941135,-0.23099980698356054,0.5305248092003656,0.8492532788991428,0.06466713328891921,1517,2045,2119,1440,1668,1716,1442,1503,1779,1669,2192,2343,-0.8603061126696293,0.8278015150401177,1.0643923568024685,-1.1064884750439674,-0.3775329085329403,-0.22406857874114516,-1.1000941279693093,-0.9050665421922363,-0.022646645889413976,-0.3743357349956113,1.2977860250274904,1.7805592291641794,4
